Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Vehicle_speed
1100.8,2237,84,6,82
1139.2,2191,84,6,82
1561.6,2197,84,6,83
1459.2,2205,84,6,83
1024,2200,84,6,83
448,2155,84,6,82
396.8,2141,84,6,81
934.4,2144,84,6,80
1139.2,2136,84,6,80
1638.4,2149,84,6,81
1817.6,2168,84,6,81
1689.6,2182,84,6,82
1920,2196,84,6,82
1676.8,2209,84,6,83
473.6,2173,84,6,82
640,2167,84,6,81
857.6,2151,84,6,81
422.4,2091,84,6,80
128,2076,84,6,78
0,2034,84,6,77
0,1993,84,6,75
0,1943,84,6,73
588.8,1938,84,6,72
844.8,1925,84,6,72
742.4,1928,84,6,71
768,1921,84,6,71
870.4,1954,84,6,70
345.6,1712,84,6,69
921.6,1900,83,6,69
1651.2,1894,83,6,69
1753.6,1874,83,6,70
1753.6,1895,83,6,71
1177.6,1901,83,6,71
281.6,1782,83,6,70
0,1839,83,6,69
550.4,1858,83,6,68
1369.6,1907,83,6,69
896,1834,83,6,69
640,1837,83,6,69
473.6,1738,83,6,68
115.2,1744,83,6,67
0,1726,84,6,66
0,1715,84,6,65
0,1684,84,6,64
332.8,1681,84,6,63
844.8,1701,84,6,63
985.6,1692,84,6,63
947.2,1698,83,6,64
998.4,1708,83,6,64
1369.6,1724,83,6,65
1228.8,1739,83,6,65
384,1661,83,6,65
0,1680,83,6,64
0,1661,83,6,63
320,1627,83,6,62
780.8,1689,83,6,62
1779.2,1807,83,6,62
1715.2,1734,83,6,63
1574.4,1722,83,6,64
1497.6,1740,83,6,65
1100.8,1752,84,6,66
473.6,1710,84,6,65
140.8,1676,84,6,64
166.4,1680,84,6,63
576,1681,84,6,63
729.6,1668,84,6,62
780.8,1663,84,6,62
870.4,1664,84,6,62
1062.4,1675,84,6,63
1075.2,1685,84,6,63
1088,1694,84,6,63
1062.4,1705,84,6,64
1126.4,1718,84,6,64
1177.6,1733,84,6,65
1203.2,1747,84,6,65
1280,1761,84,6,66
1344,1776,84,6,66
1382.4,1794,84,6,67
1420.8,1810,84,6,68
1446.4,1826,84,6,68
1433.6,1844,84,6,69
1472,1861,84,6,70
1574.4,1885,84,6,70
1792,1903,84,6,71
1804.8,1927,84,6,72
1817.6,1948,84,6,73
1804.8,1966,84,6,74
1804.8,1988,84,6,75
1804.8,2011,84,6,75
1689.6,2029,84,6,76
742.4,2047,84,6,76
1177.6,2085,84,6,76
1177.6,2034,84,6,76
1075.2,2020,84,6,76
473.6,1989,84,6,75
1126.4,2049,85,6,75
1254.4,2012,85,6,75
435.2,1966,85,6,74
665.6,1966,85,6,74
422.4,1903,85,6,73
512,1928,85,6,72
524.8,1876,85,6,71
166.4,1828,84,6,70
0,1787,84,6,68
0,1747,84,6,67
0,1741,84,6,66
243.2,1715,84,6,64
1100.8,1805,84,6,64
2547.2,2221,84,6,65
2841.6,2380,84,6,67
3379.2,2639,84,5,69
3404.8,2699,83,5,70
3494.4,2767,83,5,72
3596.8,2833,83,5,75
3648,2897,83,5,76
3737.6,2962,83,5,79
3852.8,3023,83,5,81
3878.4,3089,83,5,83
3878.4,3149,83,5,85
3942.4,3203,84,5,86
2777.6,3128,84,5,87
460.8,2453,84,6,85
704,2166,84,6,81
665.6,2039,84,6,77
2739.2,2546,84,5,76
3916.8,3167,84,5,77
5785.6,4299,84,4,79
8524.8,5327,84,3,82
9587.2,5566,84,3,87
9932.8,5774,84,3,91
9139.2,6072,84,3,95
8614.4,5732,84,3,98
5798.4,4845,84,4,100
3827.2,3838,84,5,101
5478.4,3736,84,5,103
5580.8,3705,84,5,105
5542.4,3727,84,5,107
5670.4,3747,85,5,109
5068.8,3791,85,5,110
4966.4,3837,85,5,112
5158.4,3878,85,5,113
6067.2,3935,85,5,114
6284.8,3993,86,5,116
6656,4177,86,5,117
4851.2,4165,86,5,118
332.8,3450,86,5,114
1152,2762,86,6,102
896,2400,86,6,90
537.6,2045,86,6,81
102.4,1391,86,6,76
345.6,1399,86,6,71
332.8,1352,87,6,68
281.6,1189,87,6,65
243.2,1043,87,6,61
268.8,961,87,6,58
268.8,952,87,6,55
294.4,1130,87,5,53
448,1717,87,5,52
294.4,1692,87,5,51
563.2,1704,87,5,50
140.8,1520,87,5,48
0,1409,86,5,43
230.4,1176,86,5,36
371.2,946,86,5,31
332.8,954,86,4,28
332.8,918,85,4,26
396.8,1037,85,4,25
1113.6,1565,85,4,25
793.6,1460,85,4,27
268.8,1080,85,4,27
294.4,918,85,4,24
294.4,892,85,3,20
384,1035,85,3,17
384,940,85,3,14
409.6,949,85,3,14
396.8,971,86,3,14
435.2,1019,86,3,14
384,994,86,3,14
473.6,1072,86,3,15
473.6,1097,86,3,15
537.6,1152,86,3,16
371.2,1045,86,3,16
294.4,960,86,3,16
409.6,1039,86,3,15
704,1309,86,3,16
537.6,1198,86,3,17
870.4,1447,86,3,18
806.4,1471,85,3,20
742.4,1461,85,3,21
652.8,1462,85,3,21
665.6,1501,85,3,22
716.8,1563,85,3,23
780.8,1611,85,3,23
665.6,1566,84,3,24
550.4,1573,84,3,24
563.2,1625,84,3,24
499.2,1640,84,3,25
409.6,1516,84,3,26
396.8,1488,84,3,26
384,1482,84,3,27
358.4,1495,84,3,28
345.6,1481,84,3,28
332.8,1481,84,3,29
332.8,1468,84,3,29
460.8,1434,84,4,30
537.6,1470,84,4,30
473.6,1381,84,4,29
281.6,975,84,4,25
281.6,879,84,3,19
358.4,961,84,3,16
371.2,911,84,3,13
396.8,857,84,3,12
384,830,84,3,10
422.4,830,84,3,8
396.8,803,84,1,4
409.6,774,84,1,0
332.8,689,84,1,0
320,665,84,1,0
332.8,661,84,1,0
332.8,665,84,1,0
345.6,667,84,1,1
371.2,744,84,1,3
396.8,761,84,1,0
345.6,689,85,1,0
332.8,666,85,1,0
332.8,662,85,1,0
332.8,664,85,1,0
320,667,86,1,0
345.6,668,86,1,0
332.8,669,86,1,0
332.8,665,86,1,0
332.8,668,86,1,0
371.2,726,86,1,3
358.4,787,87,1,5
320,781,87,1,7
345.6,795,87,1,7
358.4,774,87,1,4
448,766,87,1,1
396.8,724,87,1,0
345.6,665,87,1,0
345.6,662,87,1,0
358.4,664,87,1,0
345.6,661,87,1,0
358.4,670,87,1,0
358.4,669,87,1,0
358.4,671,87,1,0
345.6,666,87,1,0
345.6,675,87,1,0
384,708,87,1,3
371.2,780,87,1,5
320,775,87,1,6
422.4,955,87,1,8
435.2,1035,87,1,10
780.8,1788,87,1,11
768,1661,87,2,14
870.4,1717,87,2,17
704,1799,87,2,19
384,1376,87,3,21
435.2,1313,87,3,22
460.8,1358,87,3,23
435.2,1399,86,3,24
409.6,1415,86,3,25
396.8,1373,85,3,24
358.4,1287,85,3,22
358.4,1196,84,3,20
345.6,1104,84,3,18
345.6,1032,84,3,17
320,1001,84,3,16
320,983,84,3,16
320,958,84,3,15
358.4,934,84,3,14
371.2,891,84,3,13
729.6,1213,84,3,13
1292.8,1657,84,3,15
1548.8,1773,84,3,18
1625.6,1777,84,3,21
1574.4,1746,84,3,24
1267.2,1764,84,3,26
1395.2,1985,84,3,28
2624,2320,84,3,31
3238.4,2543,84,3,35
3507.2,2770,84,3,39
3801.6,3023,84,3,44
3328,3069,84,3,47
1945.6,2506,84,4,49
460.8,1828,84,4,48
524.8,1489,84,5,42
422.4,1099,84,5,33
371.2,941,84,4,22
409.6,877,84,3,12
473.6,844,84,3,5
409.6,789,84,1,3
409.6,774,84,1,2
1280,1423,84,1,5
2496,2278,84,1,12
1932.8,2482,84,1,18
435.2,1585,84,2,18
435.2,1181,85,3,17
1740.8,1798,85,3,17
2790.4,2365,85,2,21
3545.6,2810,85,2,27
4262.4,3381,85,2,33
5132.8,3980,85,2,40
5760,4226,85,2,46
4416,3451,85,3,51
5440,3755,85,3,56
6579.2,4063,85,3,61
3750.4,3711,85,4,65
1331.2,3147,85,4,66
460.8,2062,85,5,66
550.4,1711,85,6,66
588.8,1701,85,6,64
499.2,1624,85,6,61
179.2,1183,85,6,56
332.8,1161,85,5,49
281.6,1068,85,5,43
307.2,960,85,5,36
320,875,85,4,28
307.2,837,86,3,17
473.6,833,86,3,7
448,790,86,1,0
358.4,705,86,1,0
332.8,660,86,1,0
332.8,661,87,1,0
332.8,664,87,1,0
345.6,665,87,1,0
345.6,666,87,1,0
358.4,669,87,1,0
345.6,671,87,1,0
345.6,669,87,1,0
345.6,676,87,1,0
332.8,665,87,1,0
345.6,667,87,1,0
345.6,676,87,1,0
332.8,670,87,1,0
358.4,669,87,1,0
332.8,672,87,1,0
345.6,672,87,1,0
358.4,670,87,1,0
345.6,668,87,1,0
345.6,670,87,1,0
358.4,673,87,1,0
345.6,674,87,1,0
358.4,670,87,1,0
358.4,671,87,14,0
345.6,670,87,0,0
294.4,670,87,0,0
294.4,668,87,0,0
294.4,675,87,0,0
294.4,666,87,0,0
294.4,671,87,0,0
281.6,671,87,0,0
307.2,669,87,0,0
294.4,670,87,0,0
307.2,673,87,0,0
294.4,669,87,0,0
294.4,671,87,0,0
307.2,669,87,0,0
294.4,667,87,0,0
294.4,669,87,0,0
307.2,673,87,0,0
294.4,671,87,0,0
294.4,669,87,0,0
307.2,671,87,0,0
320,663,87,0,0
320,671,87,1,0
371.2,664,87,1,0
396.8,680,87,1,0
371.2,675,87,1,0
345.6,669,87,1,0
345.6,668,87,1,0
371.2,686,87,1,0
1088,1256,87,1,2
2278.4,2083,87,1,10
3660.8,3003,87,1,18
4352,3588,87,1,26
3865.6,3179,87,2,32
4249.6,3530,87,2,37
3635.2,2859,87,3,41
3801.6,3054,86,3,45
2163.2,2789,86,3,47
652.8,2053,85,5,48
2368,2345,85,4,48
2585.6,2554,85,4,49
2035.2,2240,85,5,50
3200,2681,85,4,51
614.4,2211,85,4,50
499.2,1542,85,5,45
588.8,1431,85,5,42
524.8,1369,85,5,40
742.4,1464,86,5,39
371.2,1235,86,5,38
371.2,1046,86,5,37
2368,2293,86,3,37
3468.8,2805,86,3,40
3084.8,2959,86,3,44
1804.8,2459,87,4,46
524.8,1872,87,4,46
1907.2,2106,87,4,46
3200,2596,87,4,48
3353.6,2713,87,4,51
3507.2,2835,87,4,54
2009.6,2635,87,4,55
601.6,1888,87,5,55
870.4,1912,87,5,55
1651.2,1943,87,5,55
2265.6,2744,87,4,56
524.8,2248,87,4,56
563.2,1839,87,5,54
601.6,1733,87,5,50
512,1583,87,5,46
128,1275,87,5,40
358.4,1297,87,5,38
332.8,1103,87,5,36
332.8,945,87,5,35
320,916,87,5,33
294.4,914,87,4,31
281.6,860,87,4,27
307.2,825,87,4,23
345.6,887,87,3,18
396.8,996,87,3,16
1766.4,1852,87,2,17
2700.8,2339,87,2,22
3020.8,2632,87,2,28
1024,2291,87,3,30
499.2,1719,87,3,29
473.6,1665,87,3,28
473.6,1502,87,3,24
460.8,1231,87,3,18
499.2,1024,86,3,13
473.6,895,86,3,7
409.6,809,86,1,3
934.4,1245,86,1,4
1331.2,1774,86,1,9
1369.6,2039,86,1,13
1036.8,1676,86,2,15
486.4,1489,86,2,16
332.8,1192,87,2,14
371.2,1050,86,2,12
1689.6,1825,86,2,15
960,1762,86,2,18
460.8,1558,86,2,18
371.2,1336,86,2,17
499.2,1337,86,2,15
588.8,1424,86,2,15
473.6,1317,86,2,14
332.8,1036,86,2,13
332.8,921,86,2,11
345.6,826,86,2,8
396.8,780,86,1,4
460.8,757,86,14,0
947.2,1134,86,14,0
1152,1434,86,14,5
486.4,923,86,14,6
448,836,86,14,5
460.8,814,86,14,4
473.6,798,86,14,3
435.2,767,86,14,0
371.2,689,86,14,0
358.4,678,86,14,0
358.4,670,86,14,0
384,671,86,14,0
384,682,86,14,0
345.6,672,86,0,0
345.6,662,86,0,0
294.4,658,86,0,0
281.6,660,86,0,0
294.4,664,86,0,0
307.2,666,87,0,0
294.4,672,87,0,0
294.4,672,87,0,0
307.2,668,87,0,0
294.4,670,87,0,0
294.4,673,87,0,0
307.2,672,87,0,0
281.6,672,87,0,0
294.4,665,87,0,0
294.4,671,87,0,0
294.4,671,87,0,0
294.4,671,87,0,0
307.2,670,87,0,0
281.6,666,87,0,0
281.6,670,87,0,0
307.2,670,87,0,0
281.6,671,87,0,0
281.6,667,87,0,0
307.2,669,87,0,0
294.4,666,87,0,0
294.4,670,87,0,0
294.4,673,87,0,0
281.6,670,87,0,0
281.6,668,87,0,0
294.4,670,87,0,0
294.4,667,87,0,0
281.6,668,87,0,0
294.4,669,87,0,0
294.4,668,87,0,0
281.6,670,87,0,0
294.4,670,87,0,0
281.6,667,87,0,0
281.6,671,87,0,0
294.4,667,87,0,0
294.4,670,87,0,0
281.6,671,87,0,0
294.4,669,87,0,0
281.6,668,87,0,0
281.6,671,87,0,0
294.4,670,87,0,0
281.6,668,87,0,0
281.6,670,87,0,0
294.4,664,87,0,0
281.6,671,87,0,0
281.6,669,87,0,0
281.6,672,87,0,0
294.4,668,87,0,0
281.6,669,87,0,0
281.6,668,87,0,0
294.4,668,87,0,0
281.6,670,87,0,0
281.6,670,87,0,0
307.2,669,87,0,0
294.4,670,87,0,0
281.6,669,87,0,0
294.4,670,87,0,0
281.6,667,87,0,0
281.6,669,87,0,0
294.4,671,87,0,0
281.6,667,87,0,0
281.6,668,87,0,0
294.4,670,87,0,0
281.6,670,87,0,0
281.6,672,87,0,0
294.4,665,87,0,0
294.4,669,87,0,0
281.6,671,87,0,0
294.4,670,87,0,0
281.6,668,87,0,0
281.6,671,87,0,0
294.4,670,87,0,0
281.6,667,87,0,0
281.6,670,87,0,0
281.6,668,87,0,0
294.4,670,87,0,0
281.6,667,87,0,0
281.6,669,87,0,0
294.4,668,87,0,0
281.6,670,87,0,0
281.6,670,87,0,0
307.2,665,87,0,0
281.6,670,87,0,0
281.6,666,87,0,0
281.6,668,87,0,0
307.2,672,87,0,0
281.6,668,87,0,0
281.6,670,87,0,0
294.4,670,87,0,0
281.6,674,87,0,0
294.4,671,87,0,0
281.6,668,87,0,0
294.4,663,87,0,0
883.2,1196,47,0,0
563.2,1474,47,0,0
358.4,1298,47,0,0
307.2,1119,47,0,0
294.4,995,47,1,0
358.4,847,47,1,0
371.2,819,47,1,0
345.6,779,47,1,0
435.2,771,46,1,2
524.8,817,46,1,2
537.6,851,46,1,3
550.4,833,46,1,3
755.2,1152,46,1,4
780.8,1231,46,1,6
780.8,1343,46,1,7
473.6,873,46,1,7
499.2,764,46,1,5
512,771,46,1,5
473.6,798,46,1,6
614.4,885,46,1,6
652.8,1076,46,1,7
524.8,823,47,1,7
588.8,980,47,1,6
512,878,47,1,6
563.2,1008,47,1,6
512,835,48,1,6
524.8,863,48,1,5
524.8,896,48,1,5
678.4,1103,48,1,5
806.4,1263,48,1,7
819.2,1383,48,1,8
1126.4,1651,49,1,10
1472,2032,49,1,12
1472,1874,49,2,15
1574.4,1914,49,2,17
1203.2,1901,50,2,19
576,1384,50,3,19
499.2,1101,50,3,17
512,986,51,3,15
524.8,934,51,3,14
499.2,899,51,3,13
486.4,876,51,3,13
473.6,874,51,3,12
537.6,919,51,3,11
1011.2,1373,52,3,12
819.2,1251,52,3,13
1164.8,1488,52,3,14
1267.2,1574,53,3,17
960,1434,53,3,18
563.2,1266,53,3,19
499.2,1090,53,3,16
512,993,54,3,14
486.4,882,54,3,11
550.4,856,54,3,10
512,847,54,3,10
512,833,54,3,10
806.4,1171,54,3,9
1676.8,1725,54,3,10
2035.2,1903,55,3,13
2099.2,1924,55,3,15
1523.2,1694,55,3,17
640,1193,55,3,16
947.2,1397,56,3,15
1100.8,1501,56,3,14
1152,1552,56,3,15
1996.8,1892,57,3,16
2521.6,2140,57,3,19
2176,2024,57,3,21
742.4,1474,57,3,21
614.4,1314,57,3,19
550.4,1202,57,3,18
524.8,1115,58,3,16
486.4,1025,58,3,15
473.6,955,59,3,13
601.6,1098,59,3,13
678.4,1163,59,3,13
691.2,1182,60,3,13
460.8,949,60,3,13
755.2,1162,60,3,12
1408,1595,60,3,14
1216,1541,60,3,15
1088,1484,60,3,16
537.6,1150,61,3,16
460.8,1012,61,3,15
512,997,61,3,14
844.8,1285,62,3,13
908.8,1332,62,3,13
921.6,1344,62,3,12
1267.2,1529,63,3,12
1766.4,1751,63,3,13
1446.4,1643,63,3,15
601.6,1119,63,3,14
627.2,1053,63,3,12
1625.6,1676,64,3,12
2009.6,1950,64,2,14
1676.8,1895,64,2,16
1177.6,1750,64,2,16
486.4,1357,65,2,14
473.6,1080,65,2,11
1574.4,1669,66,2,10
806.4,1235,66,2,7
550.4,915,66,1,4
1100.8,1370,66,1,4
1740.8,1843,66,1,8
1843.2,2113,67,1,12
1600,1958,67,2,13
1420.8,1777,67,2,15
1203.2,1715,67,2,15
1100.8,1654,68,2,15
588.8,1339,68,2,13
588.8,1157,68,2,10
1177.6,1547,69,2,10
1241.6,1592,69,2,11
550.4,1110,69,2,9
512,877,69,1,5
1049.6,1311,69,1,4
1971.2,1977,70,1,9
1945.6,2222,70,1,12
1804.8,1990,70,2,15
2022.4,1973,71,2,17
2035.2,2087,71,2,19
729.6,1687,71,2,19
499.2,1105,72,3,16
499.2,1026,72,3,13
640,1140,72,3,11
998.4,1434,72,3,10
704,1213,72,3,10
691.2,1166,73,3,8
844.8,1326,73,3,8
512,996,73,3,8
934.4,1312,74,3,8
2009.6,2237,74,1,12
1612.8,2223,74,2,17
1587.2,2247,75,2,21
1536,2406,75,2,25
614.4,1809,75,3,28
524.8,1781,75,3,30
486.4,1490,75,4,32
345.6,1444,75,4,31
0,1412,75,4,30
0,1371,75,4,28
256,978,75,4,25
396.8,898,75,3,21
460.8,1051,75,3,17
448,947,75,3,13
486.4,858,75,3,10
486.4,826,75,3,8
409.6,801,75,1,7
409.6,782,76,1,5
422.4,770,76,1,3
448,765,76,1,0
409.6,701,76,1,0
384,676,76,1,0
409.6,677,76,1,0
384,676,76,1,0
409.6,671,76,1,0
396.8,671,76,1,0
396.8,668,76,1,0
409.6,671,76,1,0
396.8,667,76,1,0
396.8,669,76,1,0
409.6,672,76,1,0
396.8,670,76,1,0
396.8,669,76,1,0
409.6,670,76,1,0
396.8,671,76,1,0
396.8,671,76,1,0
409.6,669,76,1,0
384,670,76,1,0
396.8,669,76,1,0
409.6,669,76,1,0
384,670,76,1,0
396.8,669,77,1,0
409.6,668,77,1,0
396.8,668,77,1,0
396.8,668,77,1,0
409.6,670,77,1,0
396.8,669,77,1,0
396.8,671,77,1,0
396.8,667,77,1,0
409.6,669,77,1,0
396.8,670,77,1,0
409.6,671,77,1,0
396.8,669,77,1,0
384,671,77,1,0
435.2,690,77,1,2
448,777,77,1,5
384,803,77,1,8
716.8,1398,77,1,11
998.4,1718,77,2,16
1228.8,2137,77,2,21
768,1987,77,2,25
486.4,1671,78,3,28
524.8,1779,78,3,29
627.2,1728,78,4,31
1139.2,1790,78,4,33
960,1790,78,4,34
1152,1774,78,4,35
1139.2,1734,78,4,36
1280,1785,78,4,37
1664,1858,78,4,38
1139.2,1906,78,4,40
409.6,1840,78,4,39
960,1845,78,4,38
1356.8,1842,78,4,38
1625.6,1893,78,4,39
1689.6,1958,78,4,41
499.2,1909,78,4,40
102.4,1782,78,4,37
0,1547,78,4,32
192,1160,78,4,25
396.8,901,78,3,17
524.8,894,79,3,10
1036.8,1272,79,1,8
2662.4,2396,79,1,13
3136,3043,79,1,20
2176,2653,79,2,26
1088,2217,79,3,29
1318.4,1828,79,4,32
550.4,1633,80,4,33
179.2,1596,80,4,33
563.2,1639,80,4,34
230.4,1558,80,4,33
0,1372,81,4,29
0,1326,81,4,28
0,1312,81,4,28
256,968,81,4,27
358.4,922,81,4,27
358.4,885,81,4,26
627.2,1165,81,4,25
1164.8,1535,81,4,26
2291.2,2120,81,3,28
2905.6,2401,81,3,32
3251.2,2591,81,3,36
2572.8,2557,81,3,39
1894.4,2273,81,4,42
1676.8,2259,81,4,44
1510.4,2237,81,4,45
1408,2227,81,4,47
550.4,1635,82,5,47
230.4,1592,82,5,46
0,1551,82,5,45
0,1460,83,5,42
0,1367,83,5,40
12.8,1253,83,5,38
320,925,83,5,35
358.4,962,84,4,32
332.8,1033,84,4,31
793.6,1587,84,4,31
345.6,1320,84,4,30
281.6,1065,84,4,30
294.4,963,84,4,29
755.2,1438,84,4,29
1113.6,1701,84,4,30
1177.6,1748,84,4,31
1036.8,1681,84,4,33
844.8,1639,84,4,34
1088,1690,84,4,35
1216,1746,84,4,36
1216,1811,84,4,38
460.8,1775,84,4,37
102.4,1732,84,4,36
0,1657,84,4,35
0,1576,84,4,33
0,1455,84,4,30
140.8,1125,84,4,26
345.6,950,85,4,25
345.6,897,85,4,22
409.6,1005,85,3,18
422.4,975,85,3,15
435.2,883,85,3,12
460.8,824,85,3,8
448,808,85,3,5
409.6,775,85,1,2
396.8,735,85,1,0
358.4,677,85,1,0
371.2,674,85,1,0
371.2,670,85,1,0
320,661,85,1,0
320,660,85,1,0
320,665,85,1,0
332.8,668,85,1,0
332.8,688,85,1,0
358.4,717,85,1,0
358.4,685,86,1,0
409.6,662,86,1,0
384,664,86,1,0
409.6,655,86,1,0
384,654,86,1,0
371.2,655,86,1,0
384,657,86,1,0
384,663,86,1,0
384,664,86,1,0
396.8,670,86,1,0
409.6,668,86,1,0
396.8,671,86,1,0
396.8,674,86,1,0
396.8,674,86,1,0
384,674,86,1,0
396.8,675,86,1,0
396.8,671,86,1,0
384,669,86,1,0
371.2,669,86,1,0
384,670,86,1,0
396.8,672,86,1,0
371.2,672,86,1,0
371.2,669,86,1,0
396.8,666,86,1,0
384,668,87,1,0
384,668,87,1,0
384,667,87,1,0
396.8,670,87,1,0
371.2,670,87,1,0
396.8,671,87,1,0
371.2,673,87,1,0
384,672,87,1,0
384,670,87,1,0
384,670,87,1,0
396.8,670,87,1,0
384,671,87,1,0
371.2,675,87,1,0
396.8,675,87,1,0
358.4,680,87,1,0
384,680,87,1,0
384,676,87,1,0
358.4,677,87,1,0
371.2,674,87,1,0
358.4,672,87,1,0
371.2,668,87,1,0
345.6,672,87,1,0
358.4,669,87,1,0
371.2,670,87,1,0
358.4,670,87,1,0
358.4,671,87,1,0
371.2,667,87,1,0
358.4,669,87,1,0
358.4,670,87,1,0
371.2,669,87,1,0
358.4,667,87,1,0
358.4,668,87,1,0
371.2,667,87,1,0
358.4,672,87,1,0
358.4,670,87,1,0
371.2,670,87,1,0
345.6,669,87,1,0
358.4,668,87,1,0
358.4,671,87,1,0
371.2,675,87,1,0
358.4,675,87,1,0
396.8,720,87,1,0
563.2,958,87,1,3
806.4,1377,87,1,6
1024,1698,87,1,9
1459.2,2211,87,1,13
1446.4,1963,87,2,17
1267.2,2052,87,2,20
435.2,1632,87,2,20
460.8,1232,86,3,19
435.2,1174,86,3,18
396.8,1100,86,3,17
384,1021,85,3,15
396.8,948,85,3,14
371.2,918,85,3,13
371.2,898,84,3,13
384,886,84,3,13
435.2,971,84,3,13
396.8,920,84,3,13
576,1128,84,3,13
896,1414,84,3,14
1075.2,1523,84,3,16
422.4,1137,84,3,17
588.8,1230,84,3,17
819.2,1409,84,3,18
793.6,1400,84,3,19
448,1203,84,3,18
409.6,1150,84,3,18
691.2,1341,84,3,18
1292.8,1711,84,3,19
1497.6,1798,84,3,22
1433.6,1743,84,3,25
819.2,1717,84,3,26
460.8,1597,84,3,26
499.2,1562,84,3,25
1305.6,1891,84,3,26
640,1750,84,3,26
1356.8,1987,84,3,28
1766.4,2128,84,3,30
1779.2,2179,84,3,32
1689.6,2245,84,3,35
844.8,1887,84,4,36
640,1736,84,4,35
563.2,1691,84,4,35
1011.2,1750,84,4,35
1292.8,1765,84,4,37
1254.4,1819,84,4,38
460.8,1763,84,4,37
908.8,1815,85,4,37
1344,1838,85,4,38
1241.6,1882,85,4,39
691.2,1892,84,4,39
1126.4,1928,84,4,40
921.6,1926,84,4,40
755.2,1923,84,4,40
729.6,1913,84,4,40
742.4,1907,84,4,40
563.2,1831,84,4,39
204.8,1788,84,4,38
217.6,1741,84,4,36
588.8,1713,84,4,36
576,1691,84,4,35
512,1629,84,4,34
281.6,1555,84,4,33
448,1551,84,4,32
780.8,1541,84,4,32
972.8,1573,84,4,33
1062.4,1622,84,4,34
1216,1683,84,4,35
1190.4,1743,84,4,36
422.4,1703,84,4,36
793.6,1723,84,4,35
1075.2,1739,84,4,36
1177.6,1784,84,4,37
1254.4,1843,84,4,38
1254.4,1899,84,4,39
1164.8,1944,84,4,40
486.4,1909,84,4,40
1356.8,1965,84,4,40
1600,2009,84,4,42
1664,2090,84,4,43
2636.8,2437,84,4,45
3456,2647,84,4,48
2867.2,2660,84,4,51
550.4,2051,84,5,51
627.2,1762,84,5,50
588.8,1675,84,5,49
320,1571,84,5,46
243.2,1507,84,5,44
896,1523,84,5,43
1459.2,1522,84,5,44
1497.6,1544,84,5,45
1536,1578,84,5,46
1561.6,1616,85,5,47
1561.6,1655,85,5,48
1587.2,1689,85,5,49
627.2,1659,85,5,49
102.4,1605,85,5,47
256,1567,85,5,46
729.6,1548,85,5,45
908.8,1536,85,5,44
1548.8,1553,85,5,45
1459.2,1568,85,5,45
409.6,1512,85,5,45
64,1463,85,5,43
1907.2,1897,85,5,42
3200,2468,85,4,44
3328,2545,85,4,46
2905.6,2493,85,4,48
1344,2285,85,4,49
1318.4,1943,85,5,49
1676.8,1991,85,5,50
1689.6,1870,85,5,52
1625.6,1832,84,5,53
1548.8,1856,84,5,54
1523.2,1892,84,5,55
1536,1923,84,5,56
1497.6,1949,84,5,56
537.6,1917,84,5,56
908.8,1935,84,5,55
1318.4,1922,84,5,56
473.6,1881,84,5,55
51.2,1766,84,5,51
0,1545,84,5,45
64,1260,84,5,38
384,885,84,4,26
435.2,844,84,3,14
512,854,84,3,8
448,839,84,1,6
396.8,819,84,1,5
396.8,769,84,1,3
409.6,757,84,1,0
358.4,683,84,1,0
345.6,678,84,1,0
358.4,676,84,1,0
358.4,678,84,1,0
345.6,676,84,1,0
358.4,671,84,1,0
345.6,673,84,1,0
345.6,669,84,1,0
371.2,666,84,1,0
345.6,669,85,1,0
345.6,672,85,1,0
358.4,665,85,1,0
371.2,673,85,1,0
345.6,667,85,1,0
345.6,668,85,1,0
371.2,664,86,1,0
345.6,670,86,1,0
358.4,667,86,1,0
358.4,666,86,1,0
371.2,666,86,1,0
358.4,667,86,1,0
358.4,670,86,1,0
371.2,671,86,1,0
358.4,668,86,1,0
345.6,663,87,1,0
358.4,666,87,1,0
358.4,665,87,1,0
371.2,669,87,1,0
358.4,670,87,1,0
358.4,671,87,1,0
371.2,671,87,1,0
358.4,666,87,1,0
358.4,669,87,1,0
371.2,667,87,1,0
358.4,666,87,1,0
358.4,666,87,1,0
371.2,668,87,1,0
358.4,672,87,1,0
345.6,670,87,1,0
371.2,668,87,1,0
371.2,667,87,1,0
358.4,666,87,1,0
358.4,674,87,1,0
460.8,798,87,1,0
1523.2,1694,87,1,6
1702.4,2153,87,1,12
2483.2,2665,87,1,17
2828.8,2465,87,2,23
3955.2,3029,87,2,29
4147.2,3391,87,2,35
1062.4,2394,86,3,38
1395.2,2036,86,4,38
2227.2,2235,85,4,40
2649.6,2369,84,4,42
2547.2,2351,84,4,45
1062.4,2148,84,4,46
678.4,1623,83,5,45
1664,1987,83,5,46
1728,2005,83,5,47
844.8,1702,83,5,47
230.4,1545,83,5,46
0,1517,83,5,44
0,1347,83,5,39
294.4,972,83,5,34
384,1028,83,4,29
358.4,939,84,4,23
384,942,84,3,17
435.2,944,84,3,13
435.2,852,84,3,9
448,825,84,1,6
371.2,774,84,1,4
396.8,769,84,1,3
396.8,762,85,1,0
358.4,691,85,1,0
358.4,674,85,1,0
345.6,676,85,1,0
358.4,674,85,1,0
345.6,673,86,1,0
345.6,668,86,1,0
